what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754514830
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754519602
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754524422
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754525677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754526690
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754528184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754529521
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754691134
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754700222
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754702645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754708089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754709287
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754712992
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754720911
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754730857
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754750244
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754767862
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754780465
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754790291
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754800498
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754817440
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754826145
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754837073
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754839107
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395754847924
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755051874
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1395755056736
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755076991
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755080259
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755104021
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755138109
executed,command,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug.ui.actions.runEditorBasedOnNatureTypeAction",1395755158260
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755159015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755162890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755196924
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755209357
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755218017
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755223786
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755228481
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755241504
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755254062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755685153
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755696886
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755700255
executed,command,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug.ui.actions.runEditorBasedOnNatureTypeAction",1395755719809
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755720578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755723569
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755725955
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755735023
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395755759041
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755900061
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755901230
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755901996
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755905647
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395755910747
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395755948754
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756655630
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756660772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756682835
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395756694930
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395756696083
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395756697444
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395756702126
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395756704314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756707769
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756721139
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1395756733019
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756742011
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395756764782
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1395756768146
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395758590265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395764527310
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395764530722
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395764537819
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395764542984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395765045878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395765048148
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395765051652
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395765051809
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1395765052022
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1395765052022
stopped,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1395765052023
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1395765052023
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1395765052023
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1395765052023
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1395765052023
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1395765052040
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1395765052040
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1395765052040
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1395765052040
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1395765052040
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1395765052040
stopped,bundle,com.python.pydev.codecompletion,2.7.5.2013052819,"com.python.pydev.codecompletion",1395765052040
stopped,bundle,com.python.pydev.refactoring,2.7.5.2013052819,"com.python.pydev.refactoring",1395765052040
stopped,bundle,com.python.pydev.analysis,2.7.5.2013052819,"com.python.pydev.analysis",1395765052040
stopped,bundle,com.python.pydev.debug,2.7.5.2013052819,"com.python.pydev.debug",1395765052040
stopped,bundle,com.python.pydev.fastparser,2.7.5.2013052819,"com.python.pydev.fastparser",1395765052040
stopped,bundle,com.python.pydev,2.7.5.2013052819,"com.python.pydev",1395765052040
stopped,bundle,org.python.pydev.django,2.7.5.2013052819,"org.python.pydev.django",1395765052040
stopped,bundle,org.python.pydev.customizations,2.7.5.2013052819,"org.python.pydev.customizations",1395765052040
stopped,bundle,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug",1395765052050
stopped,bundle,org.python.pydev.refactoring,2.7.5.2013052819,"org.python.pydev.refactoring",1395765052050
stopped,bundle,org.python.pydev,2.7.5.2013052819,"org.python.pydev",1395765052053
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.help.ui",1395765052058
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1395765052058
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1395765052058
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1395765052058
stopped,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1395765052101
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1395765052101
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1395765052102
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1395765052102
stopped,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1395765052103
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1395765052103
stopped,bundle,org.python.pydev.shared_interactive_console,2.7.5.2013052819,"org.python.pydev.shared_interactive_console",1395765052103
stopped,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1395765052164
stopped,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1395765052167
stopped,bundle,org.python.pydev.jython,2.7.5.2013052819,"org.python.pydev.jython",1395765052167
stopped,bundle,org.python.pydev.parser,2.7.5.2013052819,"org.python.pydev.parser",1395765052167
stopped,bundle,org.python.pydev.core,2.7.5.2013052819,"org.python.pydev.core",1395765052167
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1395765052168
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1395765052168
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1395765052168
stopped,bundle,org.python.pydev.shared_ui,2.7.5.2013052819,"org.python.pydev.shared_ui",1395765052168
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1395765052168
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1395765052168
stopped,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1395765052168
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1395765052169
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1395765052169
stopped,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1395765052169
stopped,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1395765052169
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1395765052169
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1395765052170
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1395765052170
stopped,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1395765052170
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1395765052170
stopped,bundle,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui",1395765052170
stopped,bundle,org.eclipse.jsch.ui,1.1.200.I20090430-0408,"org.eclipse.jsch.ui",1395765052170
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1395765052180
stopped,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1395765052180
stopped,bundle,org.eclipse.wst.validation.ui,1.2.104.v200904232035,"org.eclipse.wst.validation.ui",1395765052180
stopped,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1395765052180
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1395765052180
stopped,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1395765052180
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1395765052180
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1395765052180
stopped,bundle,org.eclipse.ui.intro,3.3.0.v20090526,"org.eclipse.ui.intro",1395765052180
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1395765052180
stopped,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1395765052180
stopped,bundle,org.eclipse.update.ui,3.2.200.v20090213,"org.eclipse.update.ui",1395765052181
stopped,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1395765052183
stopped,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1395765052183
stopped,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1395765052184
stopped,bundle,org.eclipse.ui.presentations.r21,3.2.100.I20081007-0800,"org.eclipse.ui.presentations.r21",1395765052184
stopped,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1395765052184
stopped,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1395765052184
